64
1024
68628 232 900 13 1
70705 233 10800 9 4
70817 234 22200 432 52
70974 235 300 229 4
72577 236 300 12 4
72589 237 14460 16 2
72622 238 21600 15 1
72678 239 1200 4 4
72698 240 36000 331 64
72836 241 27600 306 4
72881 242 14460 8 8
72890 243 600 19 8
72898 244 600 5 1
72910 245 1800 41 2
73048 246 600 3 8
73741 247 21600 14 1
73779 248 300 11 2
73884 249 600 30 1
74183 250 3600 12 4
74900 251 1200 22 3
74934 252 900 21 8
74946 253 300 6 10
74952 254 900 205 4
75311 255 900 108 32
75314 256 21600 89 2
75479 257 300 3 2
75590 258 600 3 4
75655 259 36000 19 4
75726 260 600 31 4
75803 261 36000 37 1
75874 262 600 117 8
75905 263 10800 2 4
75944 264 28500 13 2
75962 265 21600 33 1
76838 266 10800 16 4
76924 267 25260 12 5
76938 268 25260 1040 1
76948 269 36000 2 16
76963 270 31200 64 4
77227 271 28800 62 4
77266 272 36000 8 1
77592 273 28800 8 2
77612 274 27600 3 5
77918 275 36000 22 1
77969 276 1200 7 5
78049 277 300 9 2
78211 278 1800 17 8
78224 279 10800 22 8
78252 280 36000 8 2
78283 281 18000 58 8
78386 282 36000 2147 4
78598 283 36000 55 4
78658 284 1200 324 1
79488 285 34800 2 4
79493 286 25260 75 16
79793 287 18000 25 4
79815 288 300 21 1
79892 289 36000 51 4
87331 290 1200 801 8
87739 291 27600 15528 32
88541 292 36000 16673 1
89062 293 12240 28 8
89110 294 30000 21059 8
89244 295 3600 18 4
89431 296 21600 18791 64
89742 297 600 4 8
89802 298 600 5 32
89956 299 1200 98 16
90045 300 36000 157 1
90399 301 1200 307 16
90407 302 1800 19 4
90515 303 300 27 4
90535 304 25200 211 6
90584 305 36000 10 4
90595 306 600 406 16
90835 307 600 42 64
90846 308 28500 8 1
90907 309 300 34 8
91273 310 18000 3 8
91315 311 36000 5 8
91364 312 36000 5 2
91369 313 900 15 4
91602 314 27600 564 8
91622 315 18000 9 8
91747 316 7200 19 4
91832 317 33600 14 1
91913 318 600 7 1
91951 319 25260 15 32
92816 320 300 30 4
93173 321 1200 15 16
94787 322 36000 336 64
94856 323 600 29 1
95458 324 36000 379 32
95592 325 36000 13 2
95658 326 28800 39 64
95716 327 21600 456 1
95840 328 600 2 1
95889 329 36000 8 2
95960 330 300 34 4
96035 331 1200 4 16
96263 332 1200 58 16
96317 333 36000 1017 32
96341 334 1200 32 8
96379 335 21600 3 6
96532 336 600 3 4
96554 337 900 43 16
96865 338 1200 185 8
96877 339 36000 189 8
97594 340 18000 903 1
98303 341 1200 22 11
98405 342 27600 57 4
101199 343 14400 134 4
101448 344 30000 21987 2
102280 345 14460 65 8
102505 346 36000 22 8
108245 347 21600 21 3
110459 348 14400 126 2
110480 349 14400 21 16
111055 350 14460 27 15
111064 351 21600 6 2
115019 352 36000 2 4
115028 353 14400 13 16
115818 354 10140 13 8
116144 355 600 10 1
116149 356 300 10 2
116970 357 300 55 8
116997 358 1200 1 21
117033 359 300 79 2
117244 360 3600 1900 2
117310 361 1800 16 1
117321 362 1200 71 1
117341 363 1800 2 1
117644 364 1200 10 1
119125 365 36000 28 1
119407 366 900 24 16
119420 367 25260 322 16
119487 368 10800 11 8
119714 369 36000 16 4
119726 370 900 3 8
120119 371 36000 86 2
120248 372 22200 4 1
120270 373 1440 5 4
120298 374 1200 3 2
120309 375 36000 17 8
120527 376 300 8 4
120552 377 28500 192 2
121459 378 1200 258 1
121585 379 16860 14 1
121662 380 1200 7 8
121687 381 1200 4 4
121742 382 300 20 16
121777 383 3000 499 6
121881 384 21600 3 6
121932 385 3600 2 1
157707 386 28800 47 8
157738 387 36000 16578 8
157748 388 1200 1122 8
157833 389 14400 638 1
157863 390 36000 13695 1
157923 391 32400 84 8
157968 392 18000 16196 2
159077 393 1200 56 1
159214 394 36000 27 4
159500 395 1200 225 1
159535 396 600 213 1
159556 397 36000 22839 1
159648 398 31200 15067 4
159667 399 1800 17 8
159828 400 36000 36000 8
160282 401 36000 77 1
160377 402 1200 62 1
160725 403 30000 1548 4
160733 404 28500 179 1
160948 405 7200 76 1
160972 406 6360 2919 4
161070 407 36000 293 4
162441 408 21600 38 8
162448 409 36000 9245 4
165734 410 28800 1277 2
165756 411 1200 1101 4
166766 412 3600 1377 1
167025 413 14400 2773 8
167428 414 25200 4 32
168936 415 28800 234 4
169138 416 600 226 1
169322 417 600 261 4
169665 418 4620 2304 4
186000 419 25260 50 4
186066 420 30000 12211 16
187235 421 36000 36000 8
190289 422 36000 35374 1
209725 423 10800 1652 8
211155 424 32400 548 8
211635 425 1200 42 10
211660 426 600 183 4
211693 427 32400 166 1
211708 428 18000 16882 2
211734 429 34800 1133 1
211758 430 36000 19745 8
211811 431 1200 14 1
216453 432 36000 852 8
216475 433 36000 1517 4
216570 434 36000 36000 1
216653 435 32100 315 2
233005 436 36000 10160 4
233090 437 1800 92 4
233374 438 22200 743 1
233640 439 36000 36000 1
239957 440 33600 25061 8
240075 441 36000 30368 8
242941 442 30000 10 1
251204 443 3000 352 1
251789 444 36000 21845 1
251884 445 1440 12 2
255103 446 30000 99 8
255595 447 36000 27612 8
256032 448 34800 18643 4
256456 449 28800 25720 2
256588 450 1200 72 4
256839 451 18000 5338 8
256943 452 1200 142 4
257576 453 900 144 8
257611 454 36000 9944 1
264534 455 36000 19596 4
264650 456 1200 129 1
264693 457 36000 214 2
287775 458 1200 107 1
288039 459 1200 65 1
294833 460 36000 36000 3
294891 461 36000 29759 1
294996 462 21600 19862 16
295045 463 1200 82 1
297526 464 10800 214 4
347646 465 33600 16833 2
347822 466 1200 23 2
348020 467 27600 290 4
361150 468 600 2 4
361186 469 21600 13 9
367809 470 25260 42 4
368403 471 36000 23 8
369073 472 14460 11 4
370084 473 1200 320 8
370191 474 3600 5 8
370343 475 4620 91 4
370633 476 35970 16906 2
371135 477 3600 639 1
373509 478 36000 24652 6
373741 479 12240 3469 4
373829 480 1200 116 4
373905 481 36000 1416 1
374088 482 19440 9 2
374689 483 36000 160 2
374962 484 21600 258 1
375061 485 32400 95 8
376746 486 25260 17115 1
377356 487 14460 1948 8
377567 488 36000 33600 8
377886 489 3600 13 1
378056 490 36000 34734 1
378229 491 35970 31040 32
378791 492 36000 415 4
379250 493 21600 44 2
379311 494 10800 12 3
379470 495 3600 313 4
379593 496 36000 14222 64
379610 497 21600 19073 4
379655 498 36000 14697 32
379674 499 14400 189 8
379677 500 1200 80 4
379724 501 1200 683 4
380282 502 36000 14639 4
380781 503 36000 25731 3
380902 504 36000 33565 1
380974 505 36000 36000 1
382823 506 14400 4974 4
388826 507 6360 16 4
388922 508 1200 459 8
413555 509 10800 1374 32
413577 510 36000 11 2
413634 511 27600 1630 1
413740 512 18000 6 4
413746 513 14400 8 4
413762 514 600 81 8
413770 515 600 147 2
413796 516 32400 10 4
414035 517 18000 5 8
414189 518 36000 2 8
414265 519 300 11 1
414273 520 1800 15 1
414338 521 21600 4 2
414348 522 600 50 64
414362 523 300 227 3
414843 524 21600 23 1
414973 525 36000 2 1
415011 526 27600 67 64
415022 527 3600 3 1
415119 528 27600 99 34
415242 529 3600 473 4
415783 530 10800 1403 16
415822 531 300 20 4
415922 532 36000 2531 8
415943 533 36000 262 1
415963 534 300 3 5
415972 535 600 36 2
416011 536 36000 36000 2
416063 537 25200 30 32
416154 538 18000 9 1
416533 539 27600 4 25
416536 540 1800 43 4
416698 541 33600 3 2
416862 542 1800 97 4
416868 543 14400 58 4
417114 544 14460 1795 29
417143 545 3600 11 8
417171 546 36000 4 8
417292 547 600 29 2
417805 548 300 42 2
418302 549 12240 7 1
418305 550 1200 3 4
418332 551 300 3 4
418340 552 300 16 18
418358 553 600 35 32
418414 554 14460 906 4
418470 555 36000 130 9
418549 556 14400 4 4
418552 557 1200 4 4
418939 558 36000 16 16
418982 559 36000 2 32
419000 560 1200 3 4
419047 561 14460 6 9
419223 562 36000 209 8
419827 563 36000 4519 1
419874 564 21600 21241 1
420065 565 36000 36000 1
420151 566 30000 112 16
420973 567 300 41 8
421099 568 7200 39 4
421441 569 14400 24 1
421829 570 1800 193 1
422014 571 10140 4238 8
426005 572 36000 24184 1
426823 573 1200 10 64
426858 574 1800 1 4
426963 575 1200 10 7
427319 576 21600 4 2
427324 577 21600 8 8
427363 578 36000 30345 8
427422 579 900 18 4
427458 580 900 2 2
427562 581 900 44 1
427683 582 4620 126 32
428196 583 300 3 4
428373 584 18000 52 56
428728 585 1800 11 1
428767 586 7200 43 1
428861 587 22200 3 4
428874 588 36000 130 16
428954 589 900 90 8
429203 590 18000 171 32
429221 591 21600 4 3
429319 592 28800 1110 32
429483 593 900 1 2
429509 594 25200 20 6
429520 595 1200 19 2
429531 596 18000 1540 8
431187 597 600 148 16
431247 598 16860 14 13
431492 599 300 5 4
431757 600 32400 11 2
431795 601 7200 47 1
432069 602 36000 16810 1
435584 603 7200 530 1
435813 604 31200 20117 4
436196 605 36000 8785 4
436224 606 21600 15731 2
436605 607 6360 66 8
436731 608 36000 34219 4
436828 609 36000 24254 1
436852 610 21600 44 8
436935 611 36000 24935 4
437088 612 36000 27328 4
437112 613 600 138 8
437228 614 36000 6133 16
437334 615 36000 29858 8
439329 616 36000 33756 1
445490 617 18000 13295 8
470761 618 36000 35801 1
471810 619 36000 652 32
471853 620 1200 4 8
472032 621 3600 7 1
472067 622 1200 95 16
472107 623 7200 4 4
472116 624 8160 8 2
472362 625 900 22 8
472389 626 36000 20005 1
472559 627 36000 10742 8
472619 628 36000 18687 32
472708 629 33600 12893 4
472740 630 18000 4 8
472772 631 3600 78 4
472845 632 36000 5 7
473010 633 300 44 4
473301 634 300 37 4
473660 635 1200 3 4
477456 636 1200 93 8
477481 637 1800 13 16
477555 638 25200 10 4
477629 639 21600 237 64
477814 640 35970 73 4
477818 641 1800 46 4
482652 642 900 4 8
482681 643 27600 4790 4
482717 644 1200 1015 16
482779 645 600 9 8
482829 646 10800 3 1
482925 647 300 2 16
482938 648 32100 30 1
482944 649 36000 20 4
482988 650 10800 7 5
483013 651 1200 17 8
483021 652 36000 2 8
483099 653 36000 229 32
483112 654 300 3 8
483115 655 600 4 5
483327 656 7200 4 4
483330 657 33600 2 4
483341 658 300 18 8
483368 659 14400 5 8
483700 660 300 3 4
483713 661 16860 23 4
483807 662 36000 1351 2
484074 663 600 7 4
484076 664 900 6 8
484102 665 25260 11 16
484121 666 900 24 8
484141 667 36000 25 2
484159 668 1200 9 8
484229 669 7200 309 2
484558 670 900 12 32
484681 671 600 4 32
484682 672 36000 6 8
484684 673 19440 776 2
484698 674 28500 99 8
484708 675 14400 4 8
484713 676 900 14 4
484717 677 30000 1 64
484742 678 35970 1 2
484746 679 36000 216 64
488189 680 12240 1111 8
488195 681 36000 5 4
488209 682 600 52 8
488224 683 27600 316 58
488311 684 32400 5 8
492813 685 1200 86 8
493020 686 36000 36000 2
493049 687 18000 16889 16
494767 688 1800 1473 16
494772 689 600 25 4
494819 690 21600 10 4
494838 691 36000 20058 8
494853 692 31200 234 1
495100 693 36000 20549 8
495111 694 36000 23956 8
495178 695 900 133 10
496163 696 300 6 16
496235 697 21600 9 2
496720 698 36000 3 1
496744 699 14400 15 4
496858 700 36000 2 1
496884 701 18000 103 8
496944 702 18000 5 12
496986 703 28500 9126 1
496991 704 300 68 4
497055 705 18000 16 32
497139 706 21600 14 4
497214 707 36000 4 2
497338 708 1800 2 4
497345 709 600 7 10
498077 710 300 12 16
498211 711 30000 3 8
498386 712 900 2 8
498445 713 21600 965 4
498454 714 600 45 4
498461 715 1200 4 4
498472 716 36000 38 16
498483 717 22200 8 2
498515 718 36000 106 30
498529 719 300 109 4
498735 720 300 101 4
498753 721 300 19 15
498767 722 36000 2 16
498874 723 300 7 5
498927 724 18000 9 2
498959 725 36000 3 8
498976 726 600 36 1
499023 727 300 17 4
499100 728 14400 3 2
499175 729 27600 11 5
499297 730 18000 1030 1
499316 731 1200 622 3
499320 732 30000 178 16
499377 733 36000 4 4
499553 734 32400 11 4
499555 735 36000 23 4
499569 736 1200 3 1
499663 737 10140 2 4
499754 738 28800 17 2
499804 739 14400 3 8
499810 740 36000 2 4
499815 741 10800 59 2
500033 742 8160 1 4
500048 743 8160 17 8
500104 744 28800 3 5
500138 745 300 4 16
500185 746 18000 105 38
500209 747 21600 31 26
500214 748 900 53 1
500238 749 1800 17 16
501157 750 28800 5 8
502739 751 10800 7 8
503414 752 35970 10 1
506714 753 1200 17 2
506765 754 34800 33 32
506779 755 600 80 1
506793 756 10140 6 4
506822 757 28800 42 32
506837 758 900 6 4
508058 759 300 8 16
508073 760 14400 37 4
508558 761 300 2 4
508766 762 36000 14 16
509349 763 36000 2518 16
509480 764 36000 74 2
509487 765 1200 21 8
509534 766 600 5 32
509544 767 21600 22 2
509717 768 36000 1 1
509820 769 1200 4 6
509924 770 36000 38 8
510038 771 1200 106 1
510045 772 600 6 3
510075 773 28500 41 4
510078 774 27600 40 3
510113 775 7200 13 2
510274 776 1200 440 32
510514 777 36000 3 2
510521 778 600 7 8
510685 779 21600 23 8
510707 780 3000 11 4
510946 781 21600 309 2
511217 782 3600 2 22
511237 783 36000 17 7
511264 784 36000 215 16
511288 785 19440 14 8
511346 786 900 113 1
511711 787 10800 16 1
511740 788 36000 1796 1
511791 789 1200 2 4
513425 790 900 13 1
513434 791 36000 18 28
513453 792 36000 8 4
513535 793 1200 11 4
513643 794 36000 3 1
513720 795 300 16 1
513802 796 600 8 2
518827 797 21600 15821 1
521659 798 10140 586 1
521703 799 900 16 2
522557 800 21600 176 32
522750 801 900 590 61
522771 802 7200 109 4
522788 803 28800 21 47
522814 804 600 355 4
523004 805 1800 19 24
525019 806 3600 118 3
525124 807 1200 28 2
525701 808 900 6 1
525735 809 7200 17 6
525992 810 36000 53 8
526161 811 27600 39 4
526228 812 36000 75 1
526251 813 600 7 8
529843 814 3000 12 8
530579 815 600 9 22
531796 816 36000 46 16
534123 817 34800 23048 4
538235 818 36000 564 1
538311 819 22200 11199 16
538441 820 300 5 1
538775 821 300 144 1
538965 822 25200 64 8
538993 823 36000 36000 16
539015 824 900 31 1
541262 825 8160 1 32
541457 826 1200 2 1
541598 827 36000 6 1
541630 828 1800 2 1
541836 829 1200 27 8
542000 830 3600 555 4
542013 831 21600 7029 2
542139 832 36000 25319 8
542404 833 36000 890 4
542850 834 21600 12 4
542976 835 16860 16133 1
543374 836 3600 37 16
543423 837 3600 308 1
543501 838 300 79 8
543521 839 1200 1 4
543618 840 36000 42 4
544020 841 3600 2 8
544804 842 1200 76 2
544934 843 14460 18 2
545218 844 8160 7 4
545290 845 1200 25 8
545383 846 900 1 8
545601 847 1200 6 4
545752 848 18000 541 1
545929 849 900 4 4
546004 850 36000 5 4
546013 851 10800 4 1
546060 852 36000 16 4
546109 853 3600 13 1
546627 854 600 7 4
546682 855 30000 366 64
546701 856 10800 109 2
546717 857 300 29 8
546753 858 36000 273 32
546774 859 300 20 12
546941 860 1200 1 1
547102 861 600 10 4
547163 862 14400 5 1
547786 863 10800 8 2
547913 864 28800 24 8
548055 865 21600 2 4
548342 866 600 16 4
548391 867 1200 9 4
548403 868 18000 3 4
548418 869 1200 33 1
548440 870 10800 12 8
548447 871 300 9 4
548662 872 900 3 4
548671 873 1800 2 2
548683 874 30000 241 7
548697 875 18000 2 4
552146 876 600 47 1
552994 877 300 4 4
553018 878 36000 4 8
553831 879 300 5 2
554285 880 600 94 2
554640 881 22200 29 8
554648 882 18000 9 4
554800 883 14400 346 64
554833 884 32100 6 2
555040 885 36000 10 4
555045 886 600 51 2
555081 887 30000 104 2
555782 888 3600 1 3
555790 889 7200 5 16
555824 890 600 155 5
555885 891 600 3 2
555956 892 14400 113 4
556843 893 22200 6 64
557155 894 600 10 4
557432 895 14400 49 4
557517 896 600 188 8
557818 897 14400 16 1
557974 898 300 5 4
558019 899 300 14 2
558069 900 1800 91 8
558074 901 1200 3 1
558155 902 300 3 2
668994 903 1800 14 3
678848 904 1800 26 8
678858 905 1200 871 13
679309 906 21600 13 2
679364 907 600 41 4
679445 908 10800 5 8
679598 909 18000 68 4
681414 910 1200 93 4
681551 911 1200 12 4
682054 912 32400 1807 16
683872 913 1800 188 1
683882 914 27600 26326 8
683922 915 18000 7 4
683943 916 900 6 4
684673 917 1800 7 1
684687 918 33600 26271 64
684726 919 600 32 2
684877 920 900 13 8
684921 921 31200 6 2
684970 922 21600 4 8
685012 923 900 307 8
685024 924 32400 8 4
685115 925 31200 12232 8
685143 926 3600 9 4
685279 927 36000 4238 16
685384 928 36000 1948 1
685598 929 1800 470 4
685604 930 900 15 8
685936 931 300 161 5
686062 932 1200 213 1
687713 933 900 3 4
687772 934 10140 85 8
687870 935 36000 4 4
687933 936 36000 87 4
687966 937 36000 24 16
687983 938 300 4 7
688007 939 300 70 32
688055 940 36000 19 4
688086 941 36000 7 8
688604 942 36000 5 8
689808 943 36000 9 3
690985 944 36000 11 1
695927 945 1200 62 4
699510 946 900 4 1
699979 947 10140 131 4
700002 948 18000 4 4
700105 949 27600 1 8
700221 950 18000 3 2
700274 951 36000 9 4
700400 952 1200 43 3
700822 953 600 22 2
700952 954 21600 49 2
700992 955 36000 5 8
716632 956 36000 4 16
716930 957 300 4 4
717655 958 36000 2 5
717895 959 300 6 4
719212 960 1800 7 4
720861 961 3600 68 8
721070 962 28800 1455 2
721121 963 1800 24 8
721183 964 33600 5 2
722340 965 36000 2 16
722586 966 36000 4 4
722672 967 14460 3 32
722695 968 300 15 27
723503 969 36000 3644 1
723720 970 36000 2 4
723778 971 300 2 16
723817 972 300 16 64
723840 973 31200 23 16
724080 974 10140 341 2
724097 975 36000 14 32
724132 976 21600 15 16
724142 977 3000 4 16
724192 978 600 8 3
724394 979 600 21 4
724419 980 300 58 8
724473 981 600 310 8
724494 982 1200 51 2
724511 983 19440 6 32
724883 984 1800 6 1
724907 985 32400 10 16
724913 986 21600 2 16
724993 987 36000 1 4
725221 988 12240 2 4
725335 989 36000 11 4
725352 990 36000 23 8
725376 991 10140 5 4
725398 992 3600 3479 8
726607 993 1200 3 4
726635 994 36000 178 64
726664 995 900 5 4
726690 996 36000 179 4
726704 997 900 3 7
726745 998 21600 6 3
726759 999 1800 7 6
726861 1000 300 5 3
727008 1001 21600 38 4
727018 1002 10800 73 1
727027 1003 27600 39 16
727100 1004 36000 4 64
727169 1005 8160 442 32
727173 1006 3600 6 16
727177 1007 33600 30 2
730180 1008 36000 225 2
730184 1009 3600 10 4
730492 1010 36000 13 4
730505 1011 36000 314 1
730506 1012 18000 73 1
730550 1013 900 3 8
731793 1014 10800 4 1
731827 1015 22200 56 64
731842 1016 1200 3 3
733016 1017 25200 71 1
733091 1018 18000 9 2
733160 1019 34800 2 8
733227 1020 21600 945 32
733477 1021 8160 30 4
733599 1022 36000 8 8
733749 1023 36000 181 8
733760 1024 300 7 2
