64
256
55052 150 1200 67 32
55152 151 900 41 10
55192 152 10140 167 2
55213 153 3600 4 32
55468 154 300 36 8
55486 155 300 3 3
55491 156 25200 18 7
55506 157 31200 2 4
55579 158 3600 111 16
55637 159 300 247 1
55676 160 36000 2 32
55685 161 600 3 46
55887 162 1800 11 33
55902 163 36000 7 16
56291 164 21600 10 4
56351 165 10140 5 3
56358 166 14400 40 8
57420 167 36000 26984 8
62076 168 36000 14141 4
62943 169 36000 97 2
63859 170 36000 16939 4
64067 171 14400 1613 1
64070 172 36000 17915 1
64668 173 3600 98 2
64779 174 36000 23496 8
65136 175 1200 21 1
66031 176 32400 1546 8
66066 177 36000 23706 1
66970 178 10140 691 8
67012 179 36000 28922 8
67027 180 36000 29500 4
67060 181 300 37 16
68730 182 36000 6 1
68735 183 1200 93 32
68765 184 32400 578 8
113281 185 1200 207 16
113531 186 36000 5 1
113546 187 600 370 64
113562 188 27600 5 16
113570 189 300 3 1
116424 190 34800 938 1
116921 191 900 88 1
117036 192 14400 8 2
117401 193 36000 9 32
117524 194 3600 5 4
117625 195 36000 19 3
117801 196 4620 52 4
117830 197 36000 14 1
117845 198 36000 47 2
117923 199 3600 30 4
118138 200 1200 144 4
119060 201 1200 20 32
119351 202 36000 788 2
119389 203 33600 19 8
119603 204 600 13 4
119614 205 3600 9 8
119893 206 31200 9 8
120081 207 36000 13 16
120093 208 33600 7 32
120136 209 35970 5 5
120139 210 300 6 1
120171 211 10800 4 1
120189 212 33600 29 1
120283 213 36000 12 8
120325 214 300 30 16
120339 215 1200 2 1
122109 216 300 4 64
122139 217 36000 5 16
122253 218 3600 8 32
122261 219 14460 2 4
122534 220 3600 10 4
122849 221 36000 4 32
123297 222 600 16 32
124598 223 900 9 4
124632 224 600 2 2
124638 225 33600 13 2
124657 226 300 39 16
124715 227 36000 7 3
124749 228 3600 8 8
124816 229 3000 11 8
124822 230 28500 22 1
124825 231 14400 441 1
124848 232 1200 102 32
124850 233 27600 2 8
124869 234 36000 16 8
125092 235 1200 7 4
125104 236 10800 93 35
126639 237 1200 7 2
126743 238 300 11 59
126749 239 1200 46 5
126771 240 600 22 1
126778 241 36000 37 64
126846 242 7200 4 4
126857 243 10800 3 2
127057 244 3000 432 4
127060 245 3600 2 8
127073 246 14400 290 1
127083 247 3600 62 1
127272 248 600 9 4
127439 249 300 10 3
127504 250 14400 46 13
127685 251 14400 14 64
127759 252 30000 12 2
127786 253 300 9 1
127798 254 1200 38 32
127864 255 36000 37 8
127877 256 16860 5121 64
