48
512
121754 276 900 6 29
121841 277 36000 6 2
121858 278 1800 105 32
121867 279 300 13 3
121937 280 18000 241 2
159877 281 1200 4 28
159971 282 28800 15 4
159978 283 25260 19 8
159986 284 36000 41 9
159997 285 36000 16 2
162135 286 300 20 16
162151 287 900 1 3
162166 288 7200 2 2
162176 289 19440 5 32
162301 290 36000 34 5
162328 291 28500 4 3
162756 292 36000 11 4
163145 293 900 806 2
163148 294 30000 10 14
163163 295 36000 39 4
163241 296 22200 14 4
163264 297 300 6 16
163898 298 1440 23 4
163903 299 25260 4 16
163907 300 18000 83 16
170363 301 600 2 2
170733 302 33600 30 2
171736 303 600 46 2
172842 304 300 32 4
172890 305 300 1 1
172930 306 36000 7 4
172951 307 10800 7 8
175870 308 10800 18 2
175942 309 32400 14 8
176053 310 6360 64 3
176136 311 1200 16 16
176245 312 3000 34 8
178846 313 36000 22887 4
179415 314 36000 73 1
179590 315 27600 77 1
181430 316 300 4 4
181921 317 21600 40 16
182855 318 10800 3 4
183043 319 600 4 2
185307 320 35970 9 4
185557 321 1200 16 4
185812 322 25200 12 1
185881 323 31200 28580 1
187674 324 32400 20 1
187821 325 3600 996 8
194913 326 10140 3 1
196142 327 1200 27 8
196306 328 900 16 4
196546 329 36000 12 2
196783 330 1800 1132 32
196999 331 36000 41 2
197040 332 10800 3 1
197113 333 1200 4 8
198657 334 1200 19 20
198783 335 600 26 9
198995 336 35970 32348 4
199027 337 1440 7 2
199521 338 22200 4 2
199583 339 36000 52 8
199650 340 36000 8 4
199707 341 300 2 8
199742 342 1200 4 4
199761 343 300 3 4
199805 344 1200 46 1
200118 345 36000 474 8
200260 346 31200 12747 2
200326 347 28800 6991 1
207383 348 16860 14620 1
207436 349 300 8 1
210883 350 1800 3 8
210916 351 28800 31 16
210986 352 1200 89 32
211115 353 600 18 2
211303 354 36000 24 23
211381 355 14400 2 4
211396 356 25200 1 1
211433 357 10800 42 1
211446 358 7200 5 1
212575 359 6360 18 3
212589 360 10800 28 29
212607 361 36000 5 8
212657 362 14400 604 8
212675 363 36000 10 2
212691 364 900 12 8
212703 365 10140 83 32
212713 366 36000 5 4
212758 367 1200 4 8
212763 368 900 18 16
212858 369 36000 31 4
212880 370 36000 4 8
212998 371 3600 3 32
213050 372 28500 7 2
213068 373 36000 13 5
213126 374 300 22 2
213132 375 900 22 3
213388 376 14400 77 8
213585 377 36000 5 4
213602 378 36000 4 4
213621 379 10800 216 7
213634 380 300 18 8
213925 381 600 14 16
213936 382 36000 23 1
213967 383 35970 6 8
214027 384 36000 6 4
214046 385 600 12 8
214073 386 31200 10 4
214166 387 36000 204 4
214176 388 36000 29 2
214180 389 27600 8 1
214184 390 10800 5 6
214238 391 28500 4 3
214343 392 600 5 2
214423 393 27600 2 4
214491 394 1200 62 4
214517 395 31200 15 2
214960 396 25200 34 2
215189 397 36000 4 8
215193 398 300 88 2
215277 399 900 10 8
215313 400 25200 5 8
215337 401 600 51 8
215540 402 27600 21 6
215588 403 14400 8 2
215767 404 10800 1 4
215782 405 1200 8 2
215827 406 1800 50 32
215835 407 36000 16 1
215855 408 32100 4 2
215912 409 36000 64 4
215921 410 33600 8 4
215988 411 10140 4 17
216028 412 10800 228 16
216040 413 600 8 4
216241 414 28800 7 7
216306 415 7200 21 17
216314 416 27600 2 4
216319 417 36000 14 3
216360 418 600 78 8
216733 419 18000 12 8
216757 420 36000 3 3
216764 421 18000 939 5
216766 422 36000 181 4
226192 423 1200 5 4
226219 424 28500 4 2
226342 425 36000 1 16
226353 426 32400 5 2
226363 427 300 1 4
226376 428 10800 94 1
226383 429 36000 17 10
226814 430 36000 13 32
226833 431 10800 93 4
227275 432 36000 16 9
227339 433 36000 3950 16
227349 434 7200 10 16
227650 435 36000 95 4
227656 436 28800 42 1
227660 437 25200 7 8
227731 438 1200 3 2
227738 439 600 54 8
227767 440 36000 50 27
227864 441 27600 2 16
228113 442 900 2 2
228121 443 1200 28 2
229302 444 18000 473 8
229374 445 300 150 4
229391 446 36000 2 3
229406 447 900 425 4
229415 448 900 2 3
229491 449 900 28 4
229551 450 900 54 6
229977 451 1200 101 16
230027 452 900 252 17
230154 453 300 27 5
230245 454 19440 7 8
231566 455 32400 13 4
231589 456 10800 85 8
231700 457 600 11 1
232802 458 28800 24 1
232899 459 36000 4 4
232987 460 30000 14 1
233024 461 14400 4 4
233027 462 14400 2 19
233098 463 36000 10 1
233504 464 19440 8 1
233518 465 36000 3029 1
233530 466 300 21 4
233634 467 900 4 4
233698 468 36000 3 4
233740 469 36000 174 32
233750 470 32100 352 32
233755 471 300 3 8
234036 472 14400 2 1
234051 473 36000 374 2
234056 474 10800 19 8
234112 475 32400 17 2
234121 476 900 106 3
234171 477 1200 26 1
234261 478 300 4 8
234267 479 28800 2 7
234281 480 300 7 8
234448 481 16860 69 4
234460 482 36000 11 2
234466 483 18000 1275 31
234750 484 900 5 2
234816 485 900 775 8
234928 486 600 22 32
235008 487 36000 143 1
235344 488 1200 120 4
235410 489 25200 23 8
235437 490 300 3 2
235624 491 14400 53 8
235641 492 10800 30 3
235850 493 21600 152 2
235871 494 900 109 2
235885 495 36000 22 1
235890 496 31200 2 4
236043 497 10800 3 2
236051 498 900 454 8
236063 499 300 1 4
236066 500 32400 1 2
236076 501 36000 5 16
236145 502 36000 3 32
236151 503 900 8 16
236430 504 900 3 32
236550 505 32400 92 1
236556 506 18000 6 16
236708 507 25200 38 32
236712 508 600 518 4
236803 509 900 3 32
236815 510 900 17 1
236824 511 31200 1 8
237111 512 32100 8 16
